emmi_cd,active,emmi_nm,emmi_nm_mxd,emmi_flnm,overlay_flnm,emmi_brnd_cd,last_trckd_sctn,shell,available,tpc_id,emmi_tp_cd,emmi_src_cd,last_chng_dt,create_dt
24154,true,"LASER IN SITU KERATOMILEUSIS - INPATIENT","LASER IN SITU KERATOMILEUSIS - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.127","2015-03-10 14:26:28.127"
24155,true,"DRY SOCKET - GENERAL INFORMATION","DRY SOCKET - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.223","2015-03-10 14:26:28.223"
24156,true,"DRY SOCKET - AFTERCARE INSTRUCTIONS","DRY SOCKET - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.293","2015-03-10 14:26:28.293"
24157,true,"TOE AMPUTATION - DISCHARGE CARE","TOE AMPUTATION - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.383","2015-03-10 14:26:28.383"
24158,true,"ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY - GENERAL INFORMATION","ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.520","2015-03-10 14:26:28.520"
24159,true,"COMPUTED TOMOGRAPHY SCAN - GENERAL INFORMATION","COMPUTED TOMOGRAPHY SCAN - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.617","2015-03-10 14:26:28.617"
24160,true,"TOE AMPUTATION - INPATIENT","TOE AMPUTATION - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.663","2015-03-10 14:26:28.663"
24161,true,"TOE AMPUTATION - PRECARE","TOE AMPUTATION - PRECARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.743","2015-03-10 14:26:28.743"
24162,true,"COMPUTED TOMOGRAPHY SCAN - AFTERCARE INSTRUCTIONS","COMPUTED TOMOGRAPHY SCAN - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.833","2015-03-10 14:26:28.833"
24163,true,"COMPUTED TOMOGRAPHY SCAN - DISCHARGE CARE","COMPUTED TOMOGRAPHY SCAN - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.893","2015-03-10 14:26:28.893"
24164,true,"NUTRITION TIPS FOR RELIEF OF DIARRHEA - AFTERCARE INSTRUCTIONS","NUTRITION TIPS FOR RELIEF OF DIARRHEA - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:28.940","2015-03-10 14:26:28.940"
24165,true,"NUTRITION TIPS FOR RELIEF OF DIARRHEA - DISCHARGE CARE","NUTRITION TIPS FOR RELIEF OF DIARRHEA - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.010","2015-03-10 14:26:29.010"
24166,true,"INTUSSUSCEPTION SURGICAL REPAIR IN CHILDREN - PRECARE","INTUSSUSCEPTION SURGICAL REPAIR IN CHILDREN - PRECARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.107","2015-03-10 14:26:29.107"
24167,true,"LEG SPRAIN - AFTERCARE INSTRUCTIONS","LEG SPRAIN - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.177","2015-03-10 14:26:29.177"
24168,true,"FEMALE ATHLETE TRIAD - GENERAL INFORMATION","FEMALE ATHLETE TRIAD - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.237","2015-03-10 14:26:29.237"
24169,true,"GLAUCOMA - AFTERCARE INSTRUCTIONS","GLAUCOMA - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.290","2015-03-10 14:26:29.290"
24170,true,"FEMALE ATHLETE TRIAD - DISCHARGE CARE","FEMALE ATHLETE TRIAD - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.400","2015-03-10 14:26:29.400"
24171,true,"ROBOT ASSISTED LAPAROSCOPIC HYSTERECTOMY - GENERAL INFORMATION","ROBOT ASSISTED LAPAROSCOPIC HYSTERECTOMY - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.503","2015-03-10 14:26:29.503"
24172,true,"NUTRITION TIPS FOR RELIEF OF DIARRHEA - GENERAL INFORMATION","NUTRITION TIPS FOR RELIEF OF DIARRHEA - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.573","2015-03-10 14:26:29.573"
24173,true,"ELECTROCARDIOGRAM - GENERAL INFORMATION","ELECTROCARDIOGRAM - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.650","2015-03-10 14:26:29.650"
24174,true,"ANKLE EXERCISES - GENERAL INFORMATION","ANKLE EXERCISES - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.730","2015-03-10 14:26:29.730"
24175,true,"ACUTE LOW BACK PAIN, AMBULATORY CARE - GENERAL INFORMATION","ACUTE LOW BACK PAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.803","2015-03-10 14:26:29.803"
24176,true,"EPIDERMAL INCLUSION CYSTS, AMBULATORY CARE - GENERAL INFORMATION","EPIDERMAL INCLUSION CYSTS, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.897","2015-03-10 14:26:29.897"
24177,true,"PERCUTANEOUS ENDOSCOPIC GASTROSTOMY INSERTION - GENERAL INFORMATION","PERCUTANEOUS ENDOSCOPIC GASTROSTOMY INSERTION - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:29.980","2015-03-10 14:26:29.980"
24178,true,"HOW TO USE A METERED-DOSE INHALER WITH A SPACER - GENERAL INFORMATION","HOW TO USE A METERED-DOSE INHALER WITH A SPACER - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.073","2015-03-10 14:26:30.073"
24179,true,"ESOPHAGECTOMY, AMBULATORY CARE - GENERAL INFORMATION","ESOPHAGECTOMY, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.133","2015-03-10 14:26:30.133"
24180,true,"HOW TO USE A METERED-DOSE INHALER WITH A SPACER - DISCHARGE CARE","HOW TO USE A METERED-DOSE INHALER WITH A SPACER - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.210","2015-03-10 14:26:30.210"
24181,true,"HOW TO USE A METERED-DOSE INHALER WITH A SPACER - AFTERCARE INSTRUCTIONS","HOW TO USE A METERED-DOSE INHALER WITH A SPACER - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.280","2015-03-10 14:26:30.280"
24182,true,"RESPIRATORY SYNCYTIAL VIRUS, AMBULATORY CARE - GENERAL INFORMATION","RESPIRATORY SYNCYTIAL VIRUS, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.447","2015-03-10 14:26:30.447"
24183,true,"BACTERIAL PNEUMONIA, AMBULATORY CARE - GENERAL INFORMATION","BACTERIAL PNEUMONIA, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.517","2015-03-10 14:26:30.517"
24184,true,"PATELLA TENDON REPAIR - GENERAL INFORMATION","PATELLA TENDON REPAIR - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.643","2015-03-10 14:26:30.643"
24185,true,"OPEN REDUCTION INTERNAL FIXATION  - DISCHARGE CARE","OPEN REDUCTION INTERNAL FIXATION  - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.767","2015-03-10 14:26:30.767"
24186,true,"MODERATE AND SEVERE PERSISTENT ASTHMA, AMBULATORY CARE - GENERAL INFORMATION","MODERATE AND SEVERE PERSISTENT ASTHMA, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.830","2015-03-10 14:26:30.830"
24187,true,"OPEN REDUCTION INTERNAL FIXATION  - GENERAL INFORMATION","OPEN REDUCTION INTERNAL FIXATION  - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:30.897","2015-03-10 14:26:30.897"
24188,true,"COCAINE ABUSE, AMBULATORY CARE - GENERAL INFORMATION","COCAINE ABUSE, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.007","2015-03-10 14:26:31.007"
24189,true,"BLADDER NECK SUSPENSION - GENERAL INFORMATION","BLADDER NECK SUSPENSION - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.160","2015-03-10 14:26:31.160"
24190,true,"KNEE DISLOCATION - GENERAL INFORMATION","KNEE DISLOCATION - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.260","2015-03-10 14:26:31.260"
24191,true,"KNEE DISLOCATION - INPATIENT","KNEE DISLOCATION - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.320","2015-03-10 14:26:31.320"
24192,true,"EPIGASTRIC PAIN, AMBULATORY CARE - GENERAL INFORMATION","EPIGASTRIC PAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.393","2015-03-10 14:26:31.393"
24193,true,"CANALOPLASTY - DISCHARGE CARE","CANALOPLASTY - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.590","2015-03-10 14:26:31.590"
24194,true,"CANALOPLASTY - GENERAL INFORMATION","CANALOPLASTY - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.650","2015-03-10 14:26:31.650"
24195,true,"EVOKED POTENTIAL TESTS, AMBULATORY CARE - GENERAL INFORMATION","EVOKED POTENTIAL TESTS, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.697","2015-03-10 14:26:31.697"
24196,true,"ACQUIRED IMMUNE DEFICIENCY SYNDROME, AMBULATORY CARE - GENERAL INFORMATION","ACQUIRED IMMUNE DEFICIENCY SYNDROME, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:31.910","2015-03-10 14:26:31.910"
24197,true,"SHOULDER PAIN - AFTERCARE INSTRUCTIONS","SHOULDER PAIN - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.103","2015-03-10 14:26:32.103"
24198,true,"COCCYGECTOMY - GENERAL INFORMATION","COCCYGECTOMY - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.180","2015-03-10 14:26:32.180"
24199,true,"SHOULDER PAIN - GENERAL INFORMATION","SHOULDER PAIN - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.240","2015-03-10 14:26:32.240"
24200,true,"DEHYDRATION IN CHILDREN, AMBULATORY CARE - GENERAL INFORMATION","DEHYDRATION IN CHILDREN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.360","2015-03-10 14:26:32.360"
24201,true,"TOOTH EXTRACTION - AFTERCARE INSTRUCTIONS","TOOTH EXTRACTION - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.483","2015-03-10 14:26:32.483"
24202,true,"TOOTH EXTRACTION - DISCHARGE CARE","TOOTH EXTRACTION - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.543","2015-03-10 14:26:32.543"
24203,true,"TOOTH EXTRACTION - GENERAL INFORMATION","TOOTH EXTRACTION - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.617","2015-03-10 14:26:32.617"
24204,true,"MENISCUS TEAR, AMBULATORY CARE - GENERAL INFORMATION","MENISCUS TEAR, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.817","2015-03-10 14:26:32.817"
24205,true,"VENTILATOR, AMBULATORY CARE - GENERAL INFORMATION","VENTILATOR, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:32.907","2015-03-10 14:26:32.907"
24206,true,"BLUNT CHEST TRAUMA, AMBULATORY CARE - GENERAL INFORMATION","BLUNT CHEST TRAUMA, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.060","2015-03-10 14:26:33.060"
24207,true,"HEART FAILURE, AMBULATORY CARE - GENERAL INFORMATION","HEART FAILURE, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.130","2015-03-10 14:26:33.130"
24208,true,"CORONARY ARTERY DISEASE, AMBULATORY CARE - GENERAL INFORMATION","CORONARY ARTERY DISEASE, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.243","2015-03-10 14:26:33.243"
24209,true,"SYMPATHETIC NERVE BLOCK, AMBULATORY CARE - GENERAL INFORMATION","SYMPATHETIC NERVE BLOCK, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.390","2015-03-10 14:26:33.390"
24210,true,"SAFE USE OF COUGH AND COLD MEDICINES, AMBULATORY CARE - GENERAL INFORMATION","SAFE USE OF COUGH AND COLD MEDICINES, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.457","2015-03-10 14:26:33.457"
24211,true,"FLANK PAIN, AMBULATORY CARE - GENERAL INFORMATION","FLANK PAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.583","2015-03-10 14:26:33.583"
24212,true,"TINNITUS - GENERAL INFORMATION","TINNITUS - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.670","2015-03-10 14:26:33.670"
24213,true,"TINNITUS - AFTERCARE INSTRUCTIONS","TINNITUS - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.737","2015-03-10 14:26:33.737"
24214,true,"MUSCLE STRAIN, AMBULATORY CARE - GENERAL INFORMATION","MUSCLE STRAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.860","2015-03-10 14:26:33.860"
24215,true,"TINNITUS, AMBULATORY CARE - GENERAL INFORMATION","TINNITUS, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:33.940","2015-03-10 14:26:33.940"
24216,true,"IRON DEFICIENCY ANEMIA - AFTERCARE INSTRUCTIONS","IRON DEFICIENCY ANEMIA - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.227","2015-03-10 14:26:34.227"
24217,true,"MODERATE SEDATION IN CHILDREN - GENERAL INFORMATION","MODERATE SEDATION IN CHILDREN - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.420","2015-03-10 14:26:34.420"
24218,true,"MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - AFTERCARE INSTRUCTIONS","MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.517","2015-03-10 14:26:34.517"
24219,true,"MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - DISCHARGE CARE","MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.573","2015-03-10 14:26:34.573"
24220,true,"MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - GENERAL INFORMATION","MEDICAL CLEARANCE FOR SUBSTANCE ABUSE TREATMENT - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.667","2015-03-10 14:26:34.667"
24221,true,"ELEVATED INR - DISCHARGE CARE","ELEVATED INR - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.777","2015-03-10 14:26:34.777"
24222,true,"ELEVATED INR - AFTERCARE INSTRUCTIONS","ELEVATED INR - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.857","2015-03-10 14:26:34.857"
24223,true,"ELEVATED INR - GENERAL INFORMATION","ELEVATED INR - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:34.947","2015-03-10 14:26:34.947"
24224,true,"RECTAL FOREIGN BODY - AFTERCARE INSTRUCTIONS","RECTAL FOREIGN BODY - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.090","2015-03-10 14:26:35.090"
24225,true,"RECTAL FOREIGN BODY - DISCHARGE CARE","RECTAL FOREIGN BODY - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.147","2015-03-10 14:26:35.147"
24226,true,"PERIPHERAL VASCULAR STENT PLACEMENT - GENERAL INFORMATION","PERIPHERAL VASCULAR STENT PLACEMENT - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.200","2015-03-10 14:26:35.200"
24227,true,"FINGER SPRAIN, AMBULATORY CARE - GENERAL INFORMATION","FINGER SPRAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.340","2015-03-10 14:26:35.340"
24228,true,"MOUTH CARE - AFTERCARE INSTRUCTIONS","MOUTH CARE - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.433","2015-03-10 14:26:35.433"
24229,true,"MOUTH CARE - GENERAL INFORMATION","MOUTH CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.527","2015-03-10 14:26:35.527"
24230,true,"MOUTH CARE - DISCHARGE CARE","MOUTH CARE - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.583","2015-03-10 14:26:35.583"
24231,true,"MOUTH CARE FOR THE CANCER PATIENT - GENERAL INFORMATION","MOUTH CARE FOR THE CANCER PATIENT - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.700","2015-03-10 14:26:35.700"
24232,true,"MOUTH CARE FOR THE CANCER PATIENT - DISCHARGE CARE","MOUTH CARE FOR THE CANCER PATIENT - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.770","2015-03-10 14:26:35.770"
24233,true,"MOUTH CARE FOR THE CANCER PATIENT - AFTERCARE INSTRUCTIONS","MOUTH CARE FOR THE CANCER PATIENT - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.833","2015-03-10 14:26:35.833"
24234,true,"PATELLAR DISLOCATION - AFTERCARE INSTRUCTIONS","PATELLAR DISLOCATION - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.903","2015-03-10 14:26:35.903"
24235,true,"PATELLAR DISLOCATION - DISCHARGE CARE","PATELLAR DISLOCATION - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:35.960","2015-03-10 14:26:35.960"
24236,true,"HYDRONEPHROSIS - GENERAL INFORMATION","HYDRONEPHROSIS - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.023","2015-03-10 14:26:36.023"
24237,true,"HYDRONEPHROSIS - DISCHARGE CARE","HYDRONEPHROSIS - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.103","2015-03-10 14:26:36.103"
24238,true,"HYDRONEPHROSIS - INPATIENT","HYDRONEPHROSIS - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.180","2015-03-10 14:26:36.180"
24239,true,"OPEN BRAIN SURGERY WITH BRACHYTHERAPY FOR MALIGNANT GLIOMA - GENERAL INFORMATION","OPEN BRAIN SURGERY WITH BRACHYTHERAPY FOR MALIGNANT GLIOMA - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.280","2015-03-10 14:26:36.280"
24240,true,"CHRONIC BACK PAIN - AFTERCARE INSTRUCTIONS","CHRONIC BACK PAIN - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.477","2015-03-10 14:26:36.477"
24241,true,"KNEE DISLOCATION - DISCHARGE CARE","KNEE DISLOCATION - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.573","2015-03-10 14:26:36.573"
24242,true,"HOW TO USE A BULB SYRINGE - GENERAL INFORMATION","HOW TO USE A BULB SYRINGE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.637","2015-03-10 14:26:36.637"
24243,true,"PATELLAR DISLOCATION - GENERAL INFORMATION","PATELLAR DISLOCATION - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.707","2015-03-10 14:26:36.707"
24244,true,"PATELLAR DISLOCATION - INPATIENT","PATELLAR DISLOCATION - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.800","2015-03-10 14:26:36.800"
24245,true,"CARPOPEDAL SPASM - AFTERCARE INSTRUCTIONS","CARPOPEDAL SPASM - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:36.953","2015-03-10 14:26:36.953"
24246,true,"BARTHOLIN CYST - GENERAL INFORMATION","BARTHOLIN CYST - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.027","2015-03-10 14:26:37.027"
24247,true,"BARTHOLIN CYST - AFTERCARE INSTRUCTIONS","BARTHOLIN CYST - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.083","2015-03-10 14:26:37.083"
24248,true,"HEPATIC PORTOENTEROSTOMY IN INFANTS - GENERAL INFORMATION","HEPATIC PORTOENTEROSTOMY IN INFANTS - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.233","2015-03-10 14:26:37.233"
24249,true,"MEDICAL CLEARANCE FOR PSYCHIATRIC CARE - GENERAL INFORMATION","MEDICAL CLEARANCE FOR PSYCHIATRIC CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.310","2015-03-10 14:26:37.310"
24250,true,"HYDRONEPHROSIS - AFTERCARE INSTRUCTIONS","HYDRONEPHROSIS - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.403","2015-03-10 14:26:37.403"
24251,true,"MEDICAL CLEARANCE FOR PSYCHIATRIC CARE - AFTERCARE INSTRUCTIONS","MEDICAL CLEARANCE FOR PSYCHIATRIC CARE - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.467","2015-03-10 14:26:37.467"
24252,true,"BRONCHOSPASM - GENERAL INFORMATION","BRONCHOSPASM - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.520","2015-03-10 14:26:37.520"
24253,true,"BRONCHOSPASM - INPATIENT","BRONCHOSPASM - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.590","2015-03-10 14:26:37.590"
24254,true,"BRONCHOSPASM - DISCHARGE CARE","BRONCHOSPASM - DISCHARGE CARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.660","2015-03-10 14:26:37.660"
24255,true,"BRONCHOSPASM - AFTERCARE INSTRUCTIONS","BRONCHOSPASM - AFTERCARE INSTRUCTIONS",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.720","2015-03-10 14:26:37.720"
24256,true,"WRIST SPRAIN, AMBULATORY CARE - GENERAL INFORMATION","WRIST SPRAIN, AMBULATORY CARE - GENERAL INFORMATION",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:37.943","2015-03-10 14:26:37.943"
24257,true,"OPIOID WITHDRAWAL - INPATIENT","OPIOID WITHDRAWAL - INPATIENT",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:38.103","2015-03-10 14:26:38.103"
24258,true,"UPPER ENDOSCOPIC GASTROINTESTINAL ULTRASONOGRAPHY - PRECARE","UPPER ENDOSCOPIC GASTROINTESTINAL ULTRASONOGRAPHY - PRECARE",NULL,NULL,1,NULL,NULL,true,NULL,4,8,"2015-03-10 14:26:38.197","2015-03-10 14:26:38.197"
